id1,t1,lat1,lon1,mag1,dist1,id2,t2,lat2,lon2,mag2,dist2,dmag,ddist
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,0.0810000000000004,18.616202923274713
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us7000bjem,2020-09-07 21:18:59.974000,7.8729,-37.0216,5.208,114.29323671071565,0.08099999999999952,12.419039380831947
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,0.0,22.47570196986196
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,0.0810000000000004,0.04559102277119109
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,0.16199999999999992,16.061298440264835
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us70002,2020-09-06 11:06:53,7.986,-37.049,4.884,119.93489668105762,0.24300000000000033,6.777379410489971
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us70003,2020-09-06 21:39:33,7.796,-37.048,4.884,116.09126368418698,0.24300000000000033,10.62101240736061
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us70004,2020-09-07 21:19:05,7.79,-37.05,4.803,116.25308520611668,0.32400000000000073,10.459190885430914
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us70005,2020-09-07 02:43:05,7.738,-37.011,4.722,111.61006893315307,0.40500000000000025,15.10220715839452
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us70006,2020-09-07 03:06:45,7.756,-36.978,4.722,108.0657747118379,0.40500000000000025,18.64650137970969
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us70007,2020-09-07 04:45:20,7.747,-37.047,4.722,115.61802379051906,0.40500000000000025,11.094252301028533
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us70008,2020-09-07 08:50:12,7.76,-37.019,4.722,112.60622931292328,0.40500000000000025,14.106046778624318
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us70009,2020-09-07 10:25:57,7.82,-37.011,4.722,112.30701937444871,0.40500000000000025,14.40525671709888
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us700010,2020-09-06 08:01:12,7.966,-37.065,4.722,121.08427340655574,0.40500000000000025,5.628002684991856
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us700011,2020-09-06 12:16:52,7.951,-37.054,4.722,119.51367424076253,0.40500000000000025,7.198601850785067
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us700012,2020-09-06 13:19:03,7.836,-37.03,4.722,114.6050705925412,0.40500000000000025,12.107205499006398
us7000bli6,2020-09-10 22:26:38.660000,7.5951,-37.1436,5.127000000000001,126.7122760915476,us700013,2020-09-06 23:19:08,7.79,-37.038,4.722,114.93427461220604,0.40500000000000025,11.778001479341555
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us7000bjem,2020-09-07 21:18:59.974000,7.8729,-37.0216,5.208,114.29323671071565,0.16199999999999992,6.197163542442766
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,0.0810000000000004,41.09190489313667
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,0.0,18.570611900503522
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,0.08099999999999952,2.554904483009878
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us70002,2020-09-06 11:06:53,7.986,-37.049,4.884,119.93489668105762,0.16199999999999992,11.838823512784742
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us70003,2020-09-06 21:39:33,7.796,-37.048,4.884,116.09126368418698,0.16199999999999992,7.9951905159141035
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us70004,2020-09-07 21:19:05,7.79,-37.05,4.803,116.25308520611668,0.24300000000000033,8.1570120378438
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us70005,2020-09-07 02:43:05,7.738,-37.011,4.722,111.61006893315307,0.32399999999999984,3.5139957648801925
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us70006,2020-09-07 03:06:45,7.756,-36.978,4.722,108.0657747118379,0.32399999999999984,0.030298456434977084
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us70007,2020-09-07 04:45:20,7.747,-37.047,4.722,115.61802379051906,0.32399999999999984,7.52195062224618
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us70008,2020-09-07 08:50:12,7.76,-37.019,4.722,112.60622931292328,0.32399999999999984,4.510156144650395
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us70009,2020-09-07 10:25:57,7.82,-37.011,4.722,112.30701937444871,0.32399999999999984,4.210946206175834
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700010,2020-09-06 08:01:12,7.966,-37.065,4.722,121.08427340655574,0.32399999999999984,12.988200238282857
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700011,2020-09-06 12:16:52,7.951,-37.054,4.722,119.51367424076253,0.32399999999999984,11.417601072489646
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700012,2020-09-06 13:19:03,7.836,-37.03,4.722,114.6050705925412,0.32399999999999984,6.5089974242683155
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700013,2020-09-06 23:19:08,7.79,-37.038,4.722,114.93427461220604,0.32399999999999984,6.838201443933158
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700014,2020-09-08 19:36:02,7.782,-36.981,4.641,108.59511254260468,0.40500000000000025,0.4990393743318009
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700015,2020-09-07 06:07:13,7.746,-37.03,4.641,113.7397090910526,0.40500000000000025,5.643635922779723
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700016,2020-09-07 07:44:33,7.744,-37.02,4.641,112.6281518240566,0.40500000000000025,4.532078655783721
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700017,2020-09-07 11:19:59,7.749,-36.925,4.641,102.18609723753131,0.40500000000000025,5.909975930741567
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700018,2020-09-07 21:15:10,7.825,-36.976,4.641,108.54270385049983,0.40500000000000025,0.446630682226953
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700019,2020-09-06 07:07:55,7.708,-37.096,4.641,120.91539222166028,0.40500000000000025,12.819319053387403
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700020,2020-09-06 07:26:35,7.802,-36.867,4.641,96.30098119613486,0.40500000000000025,11.795091972138025
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700021,2020-09-06 10:16:56,7.748,-36.849,4.641,93.8087220042386,0.40500000000000025,14.287351164034277
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700022,2020-09-06 14:18:36,7.82,-36.988,4.641,109.78815087080235,0.40500000000000025,1.692077702529474
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700023,2020-09-06 19:05:48,7.824,-37.015,4.641,112.79756838944104,0.40500000000000025,4.701495221168159
us7000blt2,2020-09-07 21:22:43.085000,7.5843,-36.9728,5.046,108.09607316827288,us700024,2020-09-06 22:46:12,7.766,-37.074,4.641,118.70164187518218,0.40500000000000025,10.605568706909295
us7000bjem,2020-09-07 21:18:59.974000,7.8729,-37.0216,5.208,114.29323671071565,us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,0.08099999999999952,34.894741350693906
us7000bjem,2020-09-07 21:18:59.974000,7.8729,-37.0216,5.208,114.29323671071565,us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,0.16199999999999992,12.373448358060756
us7000bjem,2020-09-07 21:18:59.974000,7.8729,-37.0216,5.208,114.29323671071565,us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,0.24299999999999944,3.642259059432888
us7000bjem,2020-09-07 21:18:59.974000,7.8729,-37.0216,5.208,114.29323671071565,us70002,2020-09-06 11:06:53,7.986,-37.049,4.884,119.93489668105762,0.32399999999999984,5.641659970341976
us7000bjem,2020-09-07 21:18:59.974000,7.8729,-37.0216,5.208,114.29323671071565,us70003,2020-09-06 21:39:33,7.796,-37.048,4.884,116.09126368418698,0.32399999999999984,1.7980269734713374
us7000bjem,2020-09-07 21:18:59.974000,7.8729,-37.0216,5.208,114.29323671071565,us70004,2020-09-07 21:19:05,7.79,-37.05,4.803,116.25308520611668,0.40500000000000025,1.9598484954010331
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,0.0810000000000004,22.52129299263315
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,0.16199999999999992,38.537000410126794
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us70002,2020-09-06 11:06:53,7.986,-37.049,4.884,119.93489668105762,0.24300000000000033,29.25308138035193
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us70003,2020-09-06 21:39:33,7.796,-37.048,4.884,116.09126368418698,0.24300000000000033,33.09671437722257
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us70004,2020-09-07 21:19:05,7.79,-37.05,4.803,116.25308520611668,0.32400000000000073,32.93489285529287
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us70005,2020-09-07 02:43:05,7.738,-37.011,4.722,111.61006893315307,0.40500000000000025,37.57790912825648
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us70006,2020-09-07 03:06:45,7.756,-36.978,4.722,108.0657747118379,0.40500000000000025,41.12220334957165
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us70007,2020-09-07 04:45:20,7.747,-37.047,4.722,115.61802379051906,0.40500000000000025,33.56995427089049
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us70008,2020-09-07 08:50:12,7.76,-37.019,4.722,112.60622931292328,0.40500000000000025,36.58174874848628
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us70009,2020-09-07 10:25:57,7.82,-37.011,4.722,112.30701937444871,0.40500000000000025,36.88095868696084
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us700010,2020-09-06 08:01:12,7.966,-37.065,4.722,121.08427340655574,0.40500000000000025,28.103704654853814
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us700011,2020-09-06 12:16:52,7.951,-37.054,4.722,119.51367424076253,0.40500000000000025,29.674303820647026
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us700012,2020-09-06 13:19:03,7.836,-37.03,4.722,114.6050705925412,0.40500000000000025,34.582907468868356
us7000blsw,2020-09-07 11:03:17.037000,7.6409,-37.3509,5.127000000000001,149.18797806140955,us700013,2020-09-06 23:19:08,7.79,-37.038,4.722,114.93427461220604,0.40500000000000025,34.25370344920351
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,0.08099999999999952,16.015707417493644
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us70002,2020-09-06 11:06:53,7.986,-37.049,4.884,119.93489668105762,0.16199999999999992,6.73178838771878
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us70003,2020-09-06 21:39:33,7.796,-37.048,4.884,116.09126368418698,0.16199999999999992,10.575421384589418
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us70004,2020-09-07 21:19:05,7.79,-37.05,4.803,116.25308520611668,0.24300000000000033,10.413599862659723
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us70005,2020-09-07 02:43:05,7.738,-37.011,4.722,111.61006893315307,0.32399999999999984,15.05661613562333
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us70006,2020-09-07 03:06:45,7.756,-36.978,4.722,108.0657747118379,0.32399999999999984,18.6009103569385
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us70007,2020-09-07 04:45:20,7.747,-37.047,4.722,115.61802379051906,0.32399999999999984,11.048661278257342
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us70008,2020-09-07 08:50:12,7.76,-37.019,4.722,112.60622931292328,0.32399999999999984,14.060455755853127
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us70009,2020-09-07 10:25:57,7.82,-37.011,4.722,112.30701937444871,0.32399999999999984,14.359665694327688
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700010,2020-09-06 08:01:12,7.966,-37.065,4.722,121.08427340655574,0.32399999999999984,5.5824116622206645
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700011,2020-09-06 12:16:52,7.951,-37.054,4.722,119.51367424076253,0.32399999999999984,7.153010828013876
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700012,2020-09-06 13:19:03,7.836,-37.03,4.722,114.6050705925412,0.32399999999999984,12.061614476235206
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700013,2020-09-06 23:19:08,7.79,-37.038,4.722,114.93427461220604,0.32399999999999984,11.732410456570364
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700014,2020-09-08 19:36:02,7.782,-36.981,4.641,108.59511254260468,0.40500000000000025,18.07157252617172
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700015,2020-09-07 06:07:13,7.746,-37.03,4.641,113.7397090910526,0.40500000000000025,12.9269759777238
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700016,2020-09-07 07:44:33,7.744,-37.02,4.641,112.6281518240566,0.40500000000000025,14.038533244719801
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700017,2020-09-07 11:19:59,7.749,-36.925,4.641,102.18609723753131,0.40500000000000025,24.48058783124509
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700018,2020-09-07 21:15:10,7.825,-36.976,4.641,108.54270385049983,0.40500000000000025,18.12398121827657
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700019,2020-09-06 07:07:55,7.708,-37.096,4.641,120.91539222166028,0.40500000000000025,5.751292847116119
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700020,2020-09-06 07:26:35,7.802,-36.867,4.641,96.30098119613486,0.40500000000000025,30.365703872641546
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700021,2020-09-06 10:16:56,7.748,-36.849,4.641,93.8087220042386,0.40500000000000025,32.8579630645378
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700022,2020-09-06 14:18:36,7.82,-36.988,4.641,109.78815087080235,0.40500000000000025,16.878534197974048
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700023,2020-09-06 19:05:48,7.824,-37.015,4.641,112.79756838944104,0.40500000000000025,13.869116679335363
us7000bivi,2020-09-06 08:29:47.435000,7.7571,-37.1468,5.046,126.6666850687764,us700024,2020-09-06 22:46:12,7.766,-37.074,4.641,118.70164187518218,0.40500000000000025,7.9650431935942265
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us70002,2020-09-06 11:06:53,7.986,-37.049,4.884,119.93489668105762,0.0810000000000004,9.283919029774864
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us70003,2020-09-06 21:39:33,7.796,-37.048,4.884,116.09126368418698,0.0810000000000004,5.4402860329042255
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us70004,2020-09-07 21:19:05,7.79,-37.05,4.803,116.25308520611668,0.1620000000000008,5.602107554833921
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us70005,2020-09-07 02:43:05,7.738,-37.011,4.722,111.61006893315307,0.24300000000000033,0.9590912818703146
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us70006,2020-09-07 03:06:45,7.756,-36.978,4.722,108.0657747118379,0.24300000000000033,2.585202939444855
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us70007,2020-09-07 04:45:20,7.747,-37.047,4.722,115.61802379051906,0.24300000000000033,4.967046139236302
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us70008,2020-09-07 08:50:12,7.76,-37.019,4.722,112.60622931292328,0.24300000000000033,1.9552516616405171
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us70009,2020-09-07 10:25:57,7.82,-37.011,4.722,112.30701937444871,0.24300000000000033,1.6560417231659557
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700010,2020-09-06 08:01:12,7.966,-37.065,4.722,121.08427340655574,0.24300000000000033,10.43329575527298
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700011,2020-09-06 12:16:52,7.951,-37.054,4.722,119.51367424076253,0.24300000000000033,8.862696589479768
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700012,2020-09-06 13:19:03,7.836,-37.03,4.722,114.6050705925412,0.24300000000000033,3.9540929412584376
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700013,2020-09-06 23:19:08,7.79,-37.038,4.722,114.93427461220604,0.24300000000000033,4.2832969609232805
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700014,2020-09-08 19:36:02,7.782,-36.981,4.641,108.59511254260468,0.32400000000000073,2.055865108678077
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700015,2020-09-07 06:07:13,7.746,-37.03,4.641,113.7397090910526,0.32400000000000073,3.0887314397698447
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700016,2020-09-07 07:44:33,7.744,-37.02,4.641,112.6281518240566,0.32400000000000073,1.977174172773843
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700017,2020-09-07 11:19:59,7.749,-36.925,4.641,102.18609723753131,0.32400000000000073,8.464880413751445
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700018,2020-09-07 21:15:10,7.825,-36.976,4.641,108.54270385049983,0.32400000000000073,2.108273800782925
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700019,2020-09-06 07:07:55,7.708,-37.096,4.641,120.91539222166028,0.32400000000000073,10.264414570377525
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700020,2020-09-06 07:26:35,7.802,-36.867,4.641,96.30098119613486,0.32400000000000073,14.349996455147902
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700021,2020-09-06 10:16:56,7.748,-36.849,4.641,93.8087220042386,0.32400000000000073,16.842255647044155
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700022,2020-09-06 14:18:36,7.82,-36.988,4.641,109.78815087080235,0.32400000000000073,0.862826780480404
us70001,2020-09-08 06:39:18,7.764,-37.001,4.965000000000001,110.65097765128276,us700023,2020-09-06 19:05:48,7.824,-37.015,4.641,112.79756838944104,0.32400000000000073,2.146590738158281
